record_type,path,parent_path,sweep_id,filigree_task,risk_rating,priority,loc,tracked_files,max_child_risk,risk_factors
file,src/elspeth/web/frontend/src/stores/sessionStore.test.ts,src/elspeth/web/frontend/src/stores,S-FRONTEND-API-STATE,elspeth-a1bda77c7e,3,P2,1114,,,chunk:S-FRONTEND-API-STATE; large-file>=1000loc; boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/stores/sessionStore.ts,src/elspeth/web/frontend/src/stores,S-FRONTEND-API-STATE,elspeth-a1bda77c7e,5,P1,1402,,,chunk:S-FRONTEND-API-STATE; high-risk role/name; large-file>=1000loc; dense boundary/audit/config vocabulary
file,src/elspeth/web/frontend/src/stores/shareableReviewStore.test.ts,src/elspeth/web/frontend/src/stores,S-FRONTEND-API-STATE,elspeth-a1bda77c7e,3,P2,183,,,chunk:S-FRONTEND-API-STATE; boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/stores/shareableReviewStore.ts,src/elspeth/web/frontend/src/stores,S-FRONTEND-API-STATE,elspeth-a1bda77c7e,4,P1,246,,,chunk:S-FRONTEND-API-STATE; load-bearing/debt comments; boundary/audit/config vocabulary
file,src/elspeth/web/frontend/src/stores/subscriptions.test.ts,src/elspeth/web/frontend/src/stores,S-FRONTEND-API-STATE,elspeth-a1bda77c7e,3,P2,880,,,chunk:S-FRONTEND-API-STATE; medium-large-file>=500loc; dense boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/stores/subscriptions.ts,src/elspeth/web/frontend/src/stores,S-FRONTEND-API-STATE,elspeth-a1bda77c7e,4,P1,332,,,chunk:S-FRONTEND-API-STATE; boundary/audit/config vocabulary
folder,src/elspeth/web/frontend/src/styles/,src/elspeth/web/frontend/src,S-FRONTEND-APP-SHELL,elspeth-cf691873fb,3,P2,459,4,3,rollup:S-FRONTEND-APP-SHELL; files:4; max_child_risk:3; avg_child_risk:3.00; test/support file under src=3; capped<=3=3; dense boundary/audit/config vocabulary=1; boundary/audit/config vocabulary=1
file,src/elspeth/web/frontend/src/styles/colorContrast.test.ts,src/elspeth/web/frontend/src/styles,S-FRONTEND-APP-SHELL,elspeth-cf691873fb,3,P2,334,,,chunk:S-FRONTEND-APP-SHELL; dense boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/styles/statusBadgeAccessibility.test.ts,src/elspeth/web/frontend/src/styles,S-FRONTEND-APP-SHELL,elspeth-cf691873fb,3,P2,12,,,chunk:S-FRONTEND-APP-SHELL; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/styles/themeInit.test.ts,src/elspeth/web/frontend/src/styles,S-FRONTEND-APP-SHELL,elspeth-cf691873fb,3,P2,67,,,chunk:S-FRONTEND-APP-SHELL; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/styles/tokens.ts,src/elspeth/web/frontend/src/styles,S-FRONTEND-APP-SHELL,elspeth-cf691873fb,3,P2,46,,,chunk:S-FRONTEND-APP-SHELL; boundary/audit/config vocabulary
folder,src/elspeth/web/frontend/src/test/,src/elspeth/web/frontend/src,S-FRONTEND-TEST-E2E,elspeth-2a6a24407d,3,P2,1922,11,3,rollup:S-FRONTEND-TEST-E2E; files:11; max_child_risk:3; avg_child_risk:2.18; test/support file under src=11; capped<=3=11; boundary/audit/config vocabulary=4; dense boundary/audit/config vocabulary=3
folder,src/elspeth/web/frontend/src/test/a11y/,src/elspeth/web/frontend/src/test,S-FRONTEND-TEST-E2E,elspeth-2a6a24407d,3,P2,510,3,3,rollup:S-FRONTEND-TEST-E2E; files:3; max_child_risk:3; avg_child_risk:2.33; test/support file under src=3; capped<=3=3; boundary/audit/config vocabulary=2; dense boundary/audit/config vocabulary=1
file,src/elspeth/web/frontend/src/test/a11y/axe-config.ts,src/elspeth/web/frontend/src/test/a11y,S-FRONTEND-TEST-E2E,elspeth-2a6a24407d,2,P3,21,,,chunk:S-FRONTEND-TEST-E2E; boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/test/a11y/components.a11y.test.tsx,src/elspeth/web/frontend/src/test/a11y,S-FRONTEND-TEST-E2E,elspeth-2a6a24407d,3,P2,469,,,chunk:S-FRONTEND-TEST-E2E; dense boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/test/a11y/setup.ts,src/elspeth/web/frontend/src/test/a11y,S-FRONTEND-TEST-E2E,elspeth-2a6a24407d,2,P3,20,,,chunk:S-FRONTEND-TEST-E2E; boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/test/composerFixtures.ts,src/elspeth/web/frontend/src/test,S-FRONTEND-TEST-E2E,elspeth-2a6a24407d,2,P3,74,,,chunk:S-FRONTEND-TEST-E2E; boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/test/guided-fixtures.ts,src/elspeth/web/frontend/src/test,S-FRONTEND-TEST-E2E,elspeth-2a6a24407d,2,P3,53,,,chunk:S-FRONTEND-TEST-E2E; boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/test/inlineSourceIntegration.test.tsx,src/elspeth/web/frontend/src/test,S-FRONTEND-TEST-E2E,elspeth-2a6a24407d,3,P2,531,,,chunk:S-FRONTEND-TEST-E2E; medium-large-file>=500loc; dense boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/test/interpretationIntegration.test.tsx,src/elspeth/web/frontend/src/test,S-FRONTEND-TEST-E2E,elspeth-2a6a24407d,3,P2,665,,,chunk:S-FRONTEND-TEST-E2E; medium-large-file>=500loc; dense boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/test/node-fs.d.ts,src/elspeth/web/frontend/src/test,S-FRONTEND-TEST-E2E,elspeth-2a6a24407d,1,P3,3,,,chunk:S-FRONTEND-TEST-E2E; test/support file under src; capped<=3; tiny/package glue
file,src/elspeth/web/frontend/src/test/playwrightConfig.test.ts,src/elspeth/web/frontend/src/test,S-FRONTEND-TEST-E2E,elspeth-2a6a24407d,2,P3,25,,,chunk:S-FRONTEND-TEST-E2E; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/test/setup.ts,src/elspeth/web/frontend/src/test,S-FRONTEND-TEST-E2E,elspeth-2a6a24407d,2,P3,18,,,chunk:S-FRONTEND-TEST-E2E; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/test/store-helpers.ts,src/elspeth/web/frontend/src/test,S-FRONTEND-TEST-E2E,elspeth-2a6a24407d,2,P3,43,,,chunk:S-FRONTEND-TEST-E2E; test/support file under src; capped<=3
folder,src/elspeth/web/frontend/src/types/,src/elspeth/web/frontend/src,S-FRONTEND-API-STATE,elspeth-a1bda77c7e,5,P1,2168,9,5,rollup:S-FRONTEND-API-STATE; files:9; max_child_risk:5; avg_child_risk:3.89; boundary/audit/config vocabulary=5; test/support file under src=4; capped<=3=4; dense boundary/audit/config vocabulary=2
file,src/elspeth/web/frontend/src/types/api.ts,src/elspeth/web/frontend/src/types,S-FRONTEND-API-STATE,elspeth-a1bda77c7e,4,P1,194,,,chunk:S-FRONTEND-API-STATE; boundary/audit/config vocabulary
file,src/elspeth/web/frontend/src/types/guided.test.ts,src/elspeth/web/frontend/src/types,S-FRONTEND-API-STATE,elspeth-a1bda77c7e,3,P2,129,,,chunk:S-FRONTEND-API-STATE; boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/types/guided.ts,src/elspeth/web/frontend/src/types,S-FRONTEND-API-STATE,elspeth-a1bda77c7e,5,P1,310,,,chunk:S-FRONTEND-API-STATE; dense boundary/audit/config vocabulary
file,src/elspeth/web/frontend/src/types/index.test.ts,src/elspeth/web/frontend/src/types,S-FRONTEND-API-STATE,elspeth-a1bda77c7e,3,P2,42,,,chunk:S-FRONTEND-API-STATE; boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/types/index.ts,src/elspeth/web/frontend/src/types,S-FRONTEND-API-STATE,elspeth-a1bda77c7e,5,P1,980,,,chunk:S-FRONTEND-API-STATE; medium-large-file>=500loc; dense boundary/audit/config vocabulary
file,src/elspeth/web/frontend/src/types/interpretation.test.ts,src/elspeth/web/frontend/src/types,S-FRONTEND-API-STATE,elspeth-a1bda77c7e,3,P2,245,,,chunk:S-FRONTEND-API-STATE; boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/types/interpretation.ts,src/elspeth/web/frontend/src/types,S-FRONTEND-API-STATE,elspeth-a1bda77c7e,5,P1,220,,,chunk:S-FRONTEND-API-STATE; many load-bearing/debt comments; boundary/audit/config vocabulary
file,src/elspeth/web/frontend/src/types/recovery.ts,src/elspeth/web/frontend/src/types,S-FRONTEND-API-STATE,elspeth-a1bda77c7e,4,P1,30,,,chunk:S-FRONTEND-API-STATE
file,src/elspeth/web/frontend/src/types/runStatus.test.ts,src/elspeth/web/frontend/src/types,S-FRONTEND-API-STATE,elspeth-a1bda77c7e,3,P2,18,,,chunk:S-FRONTEND-API-STATE; test/support file under src; capped<=3
folder,src/elspeth/web/frontend/src/utils/,src/elspeth/web/frontend/src,S-FRONTEND-API-STATE,elspeth-a1bda77c7e,4,P1,206,4,4,rollup:S-FRONTEND-API-STATE; files:4; max_child_risk:4; avg_child_risk:3.75; test/support file under src=1; capped<=3=1; boundary/audit/config vocabulary=1
file,src/elspeth/web/frontend/src/utils/compositionState.ts,src/elspeth/web/frontend/src/utils,S-FRONTEND-API-STATE,elspeth-a1bda77c7e,4,P1,16,,,chunk:S-FRONTEND-API-STATE
file,src/elspeth/web/frontend/src/utils/fuzzyScore.test.ts,src/elspeth/web/frontend/src/utils,S-FRONTEND-API-STATE,elspeth-a1bda77c7e,3,P2,81,,,chunk:S-FRONTEND-API-STATE; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/utils/fuzzyScore.ts,src/elspeth/web/frontend/src/utils,S-FRONTEND-API-STATE,elspeth-a1bda77c7e,4,P1,72,,,chunk:S-FRONTEND-API-STATE
file,src/elspeth/web/frontend/src/utils/time.ts,src/elspeth/web/frontend/src/utils,S-FRONTEND-API-STATE,elspeth-a1bda77c7e,4,P1,37,,,chunk:S-FRONTEND-API-STATE; boundary/audit/config vocabulary
file,src/elspeth/web/frontend/src/vite-env.d.ts,src/elspeth/web/frontend/src,S-FRONTEND-APP-SHELL,elspeth-cf691873fb,2,P3,1,,,chunk:S-FRONTEND-APP-SHELL; test/support file under src; capped<=3; build/config/glue file; capped<=2; tiny/package glue
folder,src/elspeth/web/frontend/tests/,src/elspeth/web/frontend,S-FRONTEND-TEST-E2E,elspeth-2a6a24407d,3,P2,2742,20,3,rollup:S-FRONTEND-TEST-E2E; files:20; max_child_risk:3; avg_child_risk:2.20; test/support file under src=20; capped<=3=20; load-bearing/debt comments=11; boundary/audit/config vocabulary=10
folder,src/elspeth/web/frontend/tests/e2e/,src/elspeth/web/frontend/tests,S-FRONTEND-TEST-E2E,elspeth-2a6a24407d,3,P2,2742,20,3,rollup:S-FRONTEND-TEST-E2E; files:20; max_child_risk:3; avg_child_risk:2.20; test/support file under src=20; capped<=3=20; load-bearing/debt comments=11; boundary/audit/config vocabulary=10
file,src/elspeth/web/frontend/tests/e2e/README.md,src/elspeth/web/frontend/tests/e2e,S-FRONTEND-TEST-E2E,elspeth-2a6a24407d,2,P3,110,,,chunk:S-FRONTEND-TEST-E2E; load-bearing/debt comments; boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/tests/e2e/catalog-reshape.spec.ts,src/elspeth/web/frontend/tests/e2e,S-FRONTEND-TEST-E2E,elspeth-2a6a24407d,2,P3,118,,,chunk:S-FRONTEND-TEST-E2E; load-bearing/debt comments; boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/tests/e2e/compose-happy-path.spec.ts,src/elspeth/web/frontend/tests/e2e,S-FRONTEND-TEST-E2E,elspeth-2a6a24407d,2,P3,35,,,chunk:S-FRONTEND-TEST-E2E; load-bearing/debt comments; test/support file under src; capped<=3
file,src/elspeth/web/frontend/tests/e2e/composer-guided.spec.ts,src/elspeth/web/frontend/tests/e2e,S-FRONTEND-TEST-E2E,elspeth-2a6a24407d,3,P2,296,,,chunk:S-FRONTEND-TEST-E2E; dense boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/tests/e2e/composer-preferences.spec.ts,src/elspeth/web/frontend/tests/e2e,S-FRONTEND-TEST-E2E,elspeth-2a6a24407d,3,P2,329,,,chunk:S-FRONTEND-TEST-E2E; dense boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/tests/e2e/composer-proposals.spec.ts,src/elspeth/web/frontend/tests/e2e,S-FRONTEND-TEST-E2E,elspeth-2a6a24407d,2,P3,253,,,chunk:S-FRONTEND-TEST-E2E; boundary/audit/config vocabulary; test/support file under src; capped<=3
folder,src/elspeth/web/frontend/tests/e2e/helpers/,src/elspeth/web/frontend/tests/e2e,S-FRONTEND-TEST-E2E,elspeth-2a6a24407d,2,P3,105,1,2,rollup:S-FRONTEND-TEST-E2E; files:1; max_child_risk:2; avg_child_risk:2.00; boundary/audit/config vocabulary=1; test/support file under src=1; capped<=3=1
file,src/elspeth/web/frontend/tests/e2e/helpers/api.ts,src/elspeth/web/frontend/tests/e2e/helpers,S-FRONTEND-TEST-E2E,elspeth-2a6a24407d,2,P3,105,,,chunk:S-FRONTEND-TEST-E2E; boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/tests/e2e/llm-provider-schema.spec.ts,src/elspeth/web/frontend/tests/e2e,S-FRONTEND-TEST-E2E,elspeth-2a6a24407d,3,P2,111,,,chunk:S-FRONTEND-TEST-E2E; load-bearing/debt comments; dense boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/tests/e2e/mandatory-fields.spec.ts,src/elspeth/web/frontend/tests/e2e,S-FRONTEND-TEST-E2E,elspeth-2a6a24407d,2,P3,35,,,chunk:S-FRONTEND-TEST-E2E; load-bearing/debt comments; test/support file under src; capped<=3
folder,src/elspeth/web/frontend/tests/e2e/page-objects/,src/elspeth/web/frontend/tests/e2e,S-FRONTEND-TEST-E2E,elspeth-2a6a24407d,2,P3,76,2,2,rollup:S-FRONTEND-TEST-E2E; files:2; max_child_risk:2; avg_child_risk:2.00; test/support file under src=2; capped<=3=2
file,src/elspeth/web/frontend/tests/e2e/page-objects/catalog-page.ts,src/elspeth/web/frontend/tests/e2e/page-objects,S-FRONTEND-TEST-E2E,elspeth-2a6a24407d,2,P3,28,,,chunk:S-FRONTEND-TEST-E2E; test/support file under src; capped<=3
file,src/elspeth/web/frontend/tests/e2e/page-objects/composer-page.ts,src/elspeth/web/frontend/tests/e2e/page-objects,S-FRONTEND-TEST-E2E,elspeth-2a6a24407d,2,P3,48,,,chunk:S-FRONTEND-TEST-E2E; test/support file under src; capped<=3
file,src/elspeth/web/frontend/tests/e2e/phase-3a-shell.spec.ts,src/elspeth/web/frontend/tests/e2e,S-FRONTEND-TEST-E2E,elspeth-2a6a24407d,2,P3,22,,,chunk:S-FRONTEND-TEST-E2E; load-bearing/debt comments; test/support file under src; capped<=3
file,src/elspeth/web/frontend/tests/e2e/phase-3b-modals.spec.ts,src/elspeth/web/frontend/tests/e2e,S-FRONTEND-TEST-E2E,elspeth-2a6a24407d,3,P2,290,,,chunk:S-FRONTEND-TEST-E2E; load-bearing/debt comments; dense boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/tests/e2e/schema-preview-parity.spec.ts,src/elspeth/web/frontend/tests/e2e,S-FRONTEND-TEST-E2E,elspeth-2a6a24407d,2,P3,33,,,chunk:S-FRONTEND-TEST-E2E; load-bearing/debt comments; boundary/audit/config vocabulary; test/support file under src; capped<=3
folder,src/elspeth/web/frontend/tests/e2e/setup/,src/elspeth/web/frontend/tests/e2e,S-FRONTEND-TEST-E2E,elspeth-2a6a24407d,2,P3,190,2,2,rollup:S-FRONTEND-TEST-E2E; files:2; max_child_risk:2; avg_child_risk:2.00; boundary/audit/config vocabulary=2; test/support file under src=2; capped<=3=2
file,src/elspeth/web/frontend/tests/e2e/setup/global-setup.ts,src/elspeth/web/frontend/tests/e2e/setup,S-FRONTEND-TEST-E2E,elspeth-2a6a24407d,2,P3,110,,,chunk:S-FRONTEND-TEST-E2E; boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/tests/e2e/setup/staging-global-setup.ts,src/elspeth/web/frontend/tests/e2e/setup,S-FRONTEND-TEST-E2E,elspeth-2a6a24407d,2,P3,80,,,chunk:S-FRONTEND-TEST-E2E; boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/tests/e2e/smoke.spec.ts,src/elspeth/web/frontend/tests/e2e,S-FRONTEND-TEST-E2E,elspeth-2a6a24407d,2,P3,88,,,chunk:S-FRONTEND-TEST-E2E; load-bearing/debt comments; boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/tests/e2e/topology.spec.ts,src/elspeth/web/frontend/tests/e2e,S-FRONTEND-TEST-E2E,elspeth-2a6a24407d,2,P3,57,,,chunk:S-FRONTEND-TEST-E2E; load-bearing/debt comments; boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/tests/e2e/tutorial.spec.ts,src/elspeth/web/frontend/tests/e2e,S-FRONTEND-TEST-E2E,elspeth-2a6a24407d,2,P3,570,,,chunk:S-FRONTEND-TEST-E2E; medium-large-file>=500loc; boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/tests/e2e/yaml-export-roundtrip.spec.ts,src/elspeth/web/frontend/tests/e2e,S-FRONTEND-TEST-E2E,elspeth-2a6a24407d,2,P3,24,,,chunk:S-FRONTEND-TEST-E2E; load-bearing/debt comments; test/support file under src; capped<=3
file,src/elspeth/web/frontend/tsconfig.app.json,src/elspeth/web/frontend,S-FRONTEND-APP-SHELL,elspeth-cf691873fb,2,P3,25,,,chunk:S-FRONTEND-APP-SHELL; build/config/glue file; capped<=2
file,src/elspeth/web/frontend/tsconfig.e2e.json,src/elspeth/web/frontend,S-FRONTEND-APP-SHELL,elspeth-cf691873fb,2,P3,23,,,chunk:S-FRONTEND-APP-SHELL; build/config/glue file; capped<=2
file,src/elspeth/web/frontend/tsconfig.json,src/elspeth/web/frontend,S-FRONTEND-APP-SHELL,elspeth-cf691873fb,2,P3,30,,,chunk:S-FRONTEND-APP-SHELL; build/config/glue file; capped<=2
file,src/elspeth/web/frontend/tsconfig.test.json,src/elspeth/web/frontend,S-FRONTEND-APP-SHELL,elspeth-cf691873fb,2,P3,23,,,chunk:S-FRONTEND-APP-SHELL; test/support file under src; capped<=3; build/config/glue file; capped<=2
file,src/elspeth/web/frontend/vite.config.ts,src/elspeth/web/frontend,S-FRONTEND-APP-SHELL,elspeth-cf691873fb,2,P3,33,,,chunk:S-FRONTEND-APP-SHELL; build/config/glue file; capped<=2
folder,src/elspeth/web/middleware/,src/elspeth/web,S-WEB-APP-CORE,elspeth-16ee7676a3,3,P2,257,3,3,rollup:S-WEB-APP-CORE; files:3; max_child_risk:3; avg_child_risk:2.67; tiny/package glue=1; boundary/audit/config vocabulary=1; dynamic/exception escape hatch=1
file,src/elspeth/web/middleware/__init__.py,src/elspeth/web/middleware,S-WEB-APP-CORE,elspeth-16ee7676a3,2,P3,1,,,chunk:S-WEB-APP-CORE; tiny/package glue
file,src/elspeth/web/middleware/rate_limit.py,src/elspeth/web/middleware,S-WEB-APP-CORE,elspeth-16ee7676a3,3,P2,156,,,chunk:S-WEB-APP-CORE
file,src/elspeth/web/middleware/request_id.py,src/elspeth/web/middleware,S-WEB-APP-CORE,elspeth-16ee7676a3,3,P2,100,,,chunk:S-WEB-APP-CORE; boundary/audit/config vocabulary; dynamic/exception escape hatch
file,src/elspeth/web/paths.py,src/elspeth/web,S-WEB-DATA-SURFACES,elspeth-9aeadc95e9,4,P1,48,,,chunk:S-WEB-DATA-SURFACES; load-bearing/debt comments; boundary/audit/config vocabulary
folder,src/elspeth/web/preferences/,src/elspeth/web,S-WEB-DATA-SURFACES,elspeth-9aeadc95e9,5,P1,775,5,5,rollup:S-WEB-DATA-SURFACES; files:5; max_child_risk:5; avg_child_risk:4.40; high-risk role/name=3; boundary/audit/config vocabulary=3; dynamic/exception escape hatch=2; tiny/package glue=1
file,src/elspeth/web/preferences/__init__.py,src/elspeth/web/preferences,S-WEB-DATA-SURFACES,elspeth-9aeadc95e9,3,P2,1,,,chunk:S-WEB-DATA-SURFACES; tiny/package glue
file,src/elspeth/web/preferences/models.py,src/elspeth/web/preferences,S-WEB-DATA-SURFACES,elspeth-9aeadc95e9,5,P1,97,,,chunk:S-WEB-DATA-SURFACES; high-risk role/name; boundary/audit/config vocabulary
file,src/elspeth/web/preferences/routes.py,src/elspeth/web/preferences,S-WEB-DATA-SURFACES,elspeth-9aeadc95e9,5,P1,96,,,chunk:S-WEB-DATA-SURFACES; high-risk role/name; boundary/audit/config vocabulary; dynamic/exception escape hatch
file,src/elspeth/web/preferences/service.py,src/elspeth/web/preferences,S-WEB-DATA-SURFACES,elspeth-9aeadc95e9,5,P1,439,,,chunk:S-WEB-DATA-SURFACES; high-risk role/name; dense boundary/audit/config vocabulary
file,src/elspeth/web/preferences/tutorial_cache.py,src/elspeth/web/preferences,S-WEB-DATA-SURFACES,elspeth-9aeadc95e9,4,P1,142,,,chunk:S-WEB-DATA-SURFACES; boundary/audit/config vocabulary; dynamic/exception escape hatch
folder,src/elspeth/web/secrets/,src/elspeth/web,S-WEB-DATA-SURFACES,elspeth-9aeadc95e9,5,P1,1153,7,5,rollup:S-WEB-DATA-SURFACES; files:7; max_child_risk:5; avg_child_risk:4.57; dense boundary/audit/config vocabulary=5; high-risk role/name=2; dynamic/exception escape hatch=2; tiny/package glue=1
file,src/elspeth/web/secrets/__init__.py,src/elspeth/web/secrets,S-WEB-DATA-SURFACES,elspeth-9aeadc95e9,3,P2,0,,,chunk:S-WEB-DATA-SURFACES; tiny/package glue
file,src/elspeth/web/secrets/ref_policy.py,src/elspeth/web/secrets,S-WEB-DATA-SURFACES,elspeth-9aeadc95e9,4,P1,31,,,chunk:S-WEB-DATA-SURFACES; boundary/audit/config vocabulary
